book_id,title,author_id,first_publish_year
OL20489956W,Favorite foods from the Ozark Woods,OL3005492A,1995.0
OL20426137W,Geraldene Holt's Cakes,OL775317A,2011.0
OL20426897W,The complete book of baking,OL662397A,2002.0
OL20517677W,Bakery treats,OL6822137A,2002.0
OL20539438W,The baking book,OL19546A,2005.0
OL20530666W,Little Red Velvette,OL7778234A,2018.0
OL20484297W,The Prairie Girl Cupcake Cookbook,OL7761717A,2016.0
OL20484820W,Super Simple Bar Cookies,OL6954434A,2016.0
OL20472458W,Twenty-Five,OL7758250A,2016.0
OL20220260W,Gluten-Free Baking at Home,OL2955402A,2019.0
OL20288799W,Duff Bakes,OL6626505A,2015.0
OL20053547W,Scandikitchen,OL7544688A,2016.0
OL2008997W,Case of the missing cookies,OL241993A,1996.0
OL20174615W,Tarts,OL7643332A,2018.0
OL20174615W,Tarts,OL7643333A,2018.0
OL20175412W,Easy Vegan Baking,OL7643619A,2018.0
OL20175412W,Easy Vegan Baking,OL7643620A,2018.0
OL20325520W,Cool Cupcakes & Muffins,OL6954434A,2014.0
OL20409669W,Simply baking,OL7410079A,2003.0
OL20409907W,Christmas Cookies,OL7408159A,2012.0
OL20409945W,Cupcakes,OL7408159A,2012.0
OL20507442W,Practical desserts,OL7460780A,2003.0
OL20508257W,The complete Baking Book For Young Chef,OL7637810A,2019.0
OL20368433W,Mum's Favourite Bakes,OL3432832A,2013.0
OL19612373W,Baking easy & elegant,OL8033482A,1984.0
OL19550286W,Birthday Cakes: Festive Cakes for Celebrating that Special Day,OL6881290A,2012.0
OL19550287W,Piece of Cake: Home Baking Made Simple,OL7499256A,2012.0
OL19550287W,Piece of Cake: Home Baking Made Simple,OL7499257A,2012.0
OL19550472W,Cooking Light Way to Bake: The Complete Visual Guide to Healthy Baking,OL3288418A,2013.0
OL19550473W,Cooking Light Gluten-Free Baking: Delectable From-Scratch Sweet and Savory Treats,OL7499323A,2014.0
OL19550497W,One Sheet Eats: 100+ Delicious Recipes All Made on a Baking Sheet,OL6967977A,2017.0
OL19986577W,Simply sweet,OL7597106A,2014.0
OL19986578W,Coffee time treats,OL3138434A,2014.0
OL19986590W,The Hello Kitty baking book,OL7597110A,2014.0
OL19986593W,Sugar rush,OL5024523A,2014.0
OL19987230W,"Cong yang shui guo jiao mu kai shi, yi ci xue hui jiu ji ban lao mian X fa shi tian dian mian bao 30 kuan",OL7597303A,2014.0
OL19987310W,Bollería,OL7597322A,2013.0
OL20030867W,Yong dian xin xue xiao,OL6580645A,2009.0
OL20030941W,The best gluten-free and dairy-free baking recipes,OL3779142A,2015.0
OL20040125W,"Stir, sizzle, bake",OL7348767A,2016.0
OL20040128W,Sweetness,OL6613290A,2016.0
OL20044409W,Pies and tarts for dinner and dessert,OL3578725A,2013.0
OL20044639W,Wu Baochun de mian bao mi ji,OL7612117A,2014.0
OL20054372W,Nadiya's kitchen,OL7532605A,2016.0
OL20041404W,Ling fu dan tian dian,OL7593035A,2016.0
OL20041679W,Panetteria,OL2830797A,2017.0
OL20032015W,Tarts,OL7608849A,2016.0
OL20054969W,My sweet kitchen,OL7528825A,2016.0
OL20054971W,A new way to bake,OL2908117A,2017.0
OL20045652W,"Marbled, swirled, and layered",OL3026331A,2016.0
OL20045660W,The Sprinkles baking book,OL7612369A,2016.0
OL19638029W,Warm Bread and Honey Cake: Home Baking from Around the World,OL3088761A,2009.0
OL19638057W,Warm Bread and Honey Cake: Home Baking from Around the World,OL3088761A,2013.0
OL19740387W,"Farewell, Herr Schwarz",OL7535030A,2015.0
OL19740764W,Pete the cat's groovy bake sale,OL2721991A,2018.0
OL19707976W,Café cooking at home,OL3086180A,2012.0
OL19718158W,Zao xing xue fang dan gao,OL7524669A,2017.0
OL19718179W,"Man bu she jian de qing ying xin shi gan! di tang, di ka, wu fu zhi de yun duo mian bao =",OL7524687A,2017.0
OL1969988W,A baker's odyssey,OL236691A,2007.0
OL1969989W,"A Baker's Odyssey, includes DVD",OL236691A,2007.0
OL19749741W,"Good morning, neighbor",OL3086213A,2019.0
OL19741704W,"So French, so sweet",OL6835832A,2017.0
OL19761910W,Night of miracles,OL7445411A,2018.0
OL19762251W,The basic basics baking,OL44318A,2018.0
OL19718570W,Gizzi's season's eatings,OL7303628A,2016.0
OL19718589W,Tanya bakes,OL7524877A,2016.0
OL20010675W,The Southern baker,OL2908137A,2015.0
OL20027767W,Raphael Gomes' epic kitchen adventures,OL7607748A,2015.0
OL20027808W,Mrs Beeton's guide to baking,OL154981A,2015.0
OL20020243W,Cake pop crush,OL7407649A,2016.0
OL20011067W,Shou gan hong bei jiao ke shu,OL7507403A,2015.0
OL20011307W,Betty Crocker gluten-free baking,OL27838A,2015.0
OL20011310W,Blue ribbon baking,OL3038502A,2015.0
OL20011330W,The Cook's illustrated baking book,OL8055932A,2013.0
OL20011742W,Making dough,OL7595233A,2015.0
OL20037832W,The Great British bake off,OL395598A,2015.0
OL19985911W,Darlene Beck Jacobson presents: Wheels of change,OL7596963A,2014.0
OL19999398W,Baking step by step,OL8082620A,2015.0
OL19999639W,Against the grain,OL2747449A,2015.0
OL19990300W,Joy the baker homemade decadence,OL6940938A,2014.0
OL19990301W,Let us all eat cake,OL7598045A,2014.0
OL19990562W,United States of bread,OL6501339A,2014.0
OL19990691W,Ana! Ana!,OL7415613A,2014.0
OL19990947W,Hong bei xin shou bian da ren de di yi ben shu,OL6562911A,2014.0
OL19991064W,Cinco monitos hacen un pastel de cumpleaños =,OL28815A,2008.0
OL19991130W,Martha bakes a cake,OL768011A,2012.0
OL19982475W,"Macarons, cupcakes & cake pops",OL7596178A,2013.0
OL20008144W,Lucy's bakes,OL7300363A,2015.0
OL20008148W,The new sugar & spice,OL7602601A,2015.0
OL20008160W,Sesame & spice,OL7602606A,2015.0
OL20009884W,Hong bei xin shou bian da ren de di yi ben shu =,OL6562911A,2015.0
OL20035762W,Naturally sweet,OL6940821A,2016.0
OL20036552W,Return of the Purple Pieman,OL7307565A,2016.0
OL20036663W,Nhật ký học làm bánh,OL7518871A,2014.0
OL20000955W,Bread & butter,OL5168369A,2015.0
OL20000976W,The great British bake off,OL395598A,2014.0
OL20001377W,Diabetes family friendly cookbook,OL6901878A,2014.0
OL19992517W,Baking with kids,OL7598633A,2015.0
OL19992547W,Whole grain baking made easy,OL7598649A,2014.0
OL19941830W,Oyatsu desu yo,OL7586839A,2010.0
OL19932645W,Tian dian jiao ke shu,OL7518677A,2009.0
OL19969052W,Sweet things from the aga,OL6613305A,2013.0
OL19969068W,Sweet cravings,OL7592998A,2013.0
OL19969296W,"Q tan kou gan, ji zhi shou gan",OL7586708A,2013.0
OL19969297W,Ou feng x Ri xi tian ran jiao mu mian bao,OL7592566A,2013.0
OL19969418W,"Yi xue bu shi bai! 12 yuan ze x 9 bu zhou, yi shao shao no jiao mu zai jia zuo mian bao",OL7527260A,2013.0
OL19969424W,365 dao kao xiang jia chang cai,OL5751134A,2013.0
OL19934295W,San bei mian fen,OL6562439A,2009.0
OL19934389W,Meng lao shi de 100 dao shou gong bing gan,OL6573395A,2009.0
OL19970315W,Baking by hand,OL527528A,2013.0
OL19970943W,Baking,OL6881345A,2013.0
OL19970944W,Butter Baked Goods,OL7593410A,2013.0
OL19944522W,Di yi ci zuo xi dian =,OL7587604A,2011.0
OL19952754W,Zui di dao de jia chang cai 2035 dao,OL7589569A,2011.0
OL20058337W,The baker's appendix,OL7615629A,2017.0
OL20059432W,Shou zuo jing zhi xi shi dian xin,OL1467252A,2017.0
OL20059434W,Tian Anshi de di tang chu fang =,OL7615916A,2017.0
OL20059439W,"Da fa, ji chu de ji chu",OL7615919A,2017.0
OL20059762W,Baking with dad,OL7616032A,2016.0
OL19737998W,Fa shi xiang tian luo dan gao,OL4153176A,2016.0
OL19737999W,Mian bao ke xue,OL7533951A,2016.0
OL19754962W,The great British baking show,OL7541322A,2018.0
OL19946899W,Cómo hacer repostería divertida,OL5616511A,2010.0
OL19947257W,Quick and easy vegan bake sale,OL1241385A,2011.0
OL19947378W,101 bizcochos y pasteles,OL502879A,2011.0
OL19955517W,Sweet home,OL6822456A,2012.0
OL19964589W,Wu mai! mian bao shi de 12 tang ke,OL7592099A,2013.0
OL19964650W,The perfect afternoon tea recipe book,OL108585A,2012.0
OL19928865W,Xin shou hong bei zhen cang ban,OL6569469A,2008.0
OL3383707W,Baking a cake,OL552693A,2002.0
OL34009894W,Chocolate Chip Cookies,OL9683853A,1901.0
OL29385870W,Secret Lives of Baked Goods,OL9262703A,2013.0
OL29410768W,Pastry,OL925940A,2002.0
OL3010813W,A wooden spoon baking memoir,OL462657A,1997.0
OL3010815W,The wooden spoon cookie book,OL462657A,1994.0
OL28042698W,Bake Sale,OL7544641A,2016.0
OL28171862W,Have your cake,OL7332802A,2012.0
OL28377959W,Bouchon Bakery,OL474897A,2016.0
OL28377959W,Bouchon Bakery,OL10526369A,2016.0
OL28308807W,Banting Baker,OL10517930A,2016.0
OL32474807W,Pie Lady's Southern Baking Guide,OL11778201A,1924.0
OL32475806W,Easy-Bake Cookbook,OL3270597A,1999.0
OL32475806W,Easy-Bake Cookbook,OL590894A,1999.0
OL32475806W,Easy-Bake Cookbook,OL63505A,1999.0
OL32387606W,101 Things to Do with a Toaster Oven,OL2943516A,2013.0
OL32460499W,Fearless Baker,OL2833128A,2011.0
OL32460499W,Fearless Baker,OL8115999A,2011.0
OL32470629W,Black Dog Vineyard Bakery Book,OL3593524A,2001.0
OL32470629W,Black Dog Vineyard Bakery Book,OL11772745A,2001.0
OL32243148W,Favorite chocolate recipes made with Nestlé's semi-sweet chocolate,OL11693104A,1941.0
OL32191683W,Baking with love,OL27838A,1993.0
OL3455587W,The teatime cookbook,OL575540A,1995.0
OL34322606W,Delicious,OL12425147A,2015.0
OL34702971W,Step-by-Step Bread,OL10261414A,2012.0
OL34346059W,What a Baker Makes,OL3484666A,2009.0
OL3343515W,"Rosie's Bakery chocolate-packed, jam-filled, butter-rich, no-holds-barred cookie book",OL542337A,1996.0
OL33393191W,Xechasmenes nostimies tou Kypriakou chōriou,OL12100439A,
OL33333108W,How to save eggs by using Dr. Price's cream baking powder,OL2448317A,1917.0
OL33338223W,Einiges über die beziehungen zwischen klebergehalt und backfähigkeit,OL12076837A,1902.0
OL33397671W,ʻUgot she-ʻośot mesibot,OL11690944A,2010.0
OL33370559W,ʻUgot beḥushot,OL4995907A,2010.0
OL33348492W,When you bake with yeast,OL6971337A,1970.0
OL33264112W,Guess-less cooking the Bengal way,OL12048372A,1927.0
OL33264117W,A selection of choice recipes,OL12048376A,1920.0
OL33264123W,Arm & Hammer baking soda is pure bicarbonate of soda,OL9386200A,1921.0
OL33254780W,Home baking with Robin Hood flour,OL11691782A,1980.0
OL33317721W,Old-fashioned molasses goodies,OL12067147A,1934.0
OL33257811W,Home baking by households in the United States--by region,OL7289686A,1958.0
OL33315598W,Dave Maynard's beginnings & endings and a whole bunch of breads in the middle,OL1234466A,1993.0
OL33315694W,Best loved foods of Christmas,OL5013405A,1960.0
OL33394064W,Psōmolichoudies,OL12100815A,1996.0
OL33409897W,The little confectioner,OL976184A,1913.0
OL33368832W,Reliable receipts,OL12090486A,1902.0
OL33564959W,"Dünne, Wähe, Kuchen, Fladen, Zeiten",OL12158455A,1958.0
OL3115564W,Traditional Farmhouse Tea,OL490518A,1999.0
OL31356029W,Bake-a-Cake!,OL2355327A,2016.0
OL31354064W,Super Simple Healthy Cookies,OL6954434A,2016.0
OL31568757W,Nestle Toll House,OL10829951A,2010.0
OL3393449W,Half-baked gourmet desserts,OL555488A,2004.0
OL33981703W,Seasons of Baking,OL12297075A,2011.0
OL3469002W,Understanding Baking 2e /Baker's Man Set,OL578185A,1994.0
OL34680096W,Concerning Cake Making,OL13547194A,2008.0
OL34835011W,Grandma's Design,OL12578568A,2014.0
OL34835011W,Grandma's Design,OL752250A,2014.0
OL34835011W,Grandma's Design,OL10693054A,2014.0
OL3488811W,Italian baking secrets,OL582352A,2007.0
OL3464060W,Homemade,OL577233A,2004.0
OL34033537W,Local Breads,OL840355A,2007.0
OL26477154W,Country Friends Muffins Vol. 6,OL3003136A,1996.0
OL26450083W,Delicious,OL3685810A,2010.0
OL2655744W,American Baking Heritage,OL387243A,1996.0
OL2655749W,Creative home baking,OL387243A,1993.0
OL2655756W,The Great American Baking Book (The American Family Cooking Library),OL387243A,1995.0
OL26522104W,Instant Pot Desserts Cookbook,OL8105435A,2020.0
OL26522261W,Barbie Bakes!,OL2790654A,2020.0
OL26548303W,Run Your Own Bake Sale,OL2805556A,2014.0
OL26481632W,Toaster Oven Cookbook,OL9978005A,2013.0
OL26481632W,Toaster Oven Cookbook,OL3851530A,2013.0
OL26452170W,The essential gluten-free baking guide,OL7601535A,2012.0
OL26442998W,Essential baking,OL223109A,1999.0
OL2647118W,ART OF FINE BAKING (A Fireside Cookbook Classic),OL385881A,1991.0
OL26568772W,Harvest Baker,OL4601605A,2017.0
OL26562929W,Something Sweet,OL9956601A,2015.0
OL26446708W,The Essential baking cookbook,OL2926455A,2001.0
OL2641102W,The Italian baker,OL384889A,1985.0
OL26455502W,The Baking Cookbook,OL2828993A,2011.0
OL26456057W,"Muffins, Nut Breads and More",OL413212A,1985.0
OL26456057W,"Muffins, Nut Breads and More",OL1660580A,1985.0
OL26176752W,500 fabulous cakes and bakes,OL2830507A,1999.0
OL26284596W,Baking,OL2727499A,2011.0
OL26284783W,Butter sugar flour,OL9915629A,2006.0
OL26285345W,Beautiful baking,OL1521237A,2002.0
OL26178226W,Cupcakes & Muffins,OL7615134A,2011.0
OL26295438W,British Baking,OL1479719A,2012.0
OL26595368W,Holiday Cookies - Recipe Card Collection Tin,OL2710684A,2020.0
OL26561219W,Back to Baking,OL3023762A,2015.0
OL2632578W,Bruno the baker,OL383581A,1997.0
OL2632587W,Harvey the Baker (Handy Harvey),OL383581A,2005.0
OL2632635W,Gingerbread for All Seasons (Abradale Books),OL383586A,2003.0
OL26457507W,Toaster Oven Cookbook,OL3039830A,1995.0
OL26457507W,Toaster Oven Cookbook,OL3039831A,1995.0
OL26495597W,Kitchen Confidant,OL8468063A,2018.0
OL26357899W,Bake,OL5280362A,2013.0
OL24820589W,Cupcake book for girls,OL7569979A,2012.0
OL24684414W,Decadent gluten-free treats,OL7332394A,2013.0
OL24830838W,Home baking made easy,OL10826936A,1979.0
OL24840233W,The little baking cookbook,OL1001969A,2000.0
OL24840241W,The little book of baking recipes,OL1219903A,1994.0
OL24849201W,Qué dulce /How Sweet,OL7304572A,2017.0
OL24445457W,Delicious magazine baking,OL2727218A,2009.0
OL24843816W,Nestlé classic recipes,OL6854470A,2004.0
OL24693126W,The Good Housekeeping Christmas cookbook,OL132842A,2013.0
OL24688173W,The happy baker,OL9308618A,2009.0
OL2478655W,Little Lamb bakes a cake,OL346122A,1984.0
OL24859146W,Doughnuts & deadly schemes,OL7607369A,2015.0
OL24994871W,Watch out for clothes moths,OL7215935A,1944.0
OL24995047W,We handle every article used by a baker,OL9416659A,1900.0
OL25154573W,My First Baking Book,OL593651A,2012.0
OL25115358W,Flossie Crums : the Fairies Cupcake Ball,OL7299496A,2010.0
OL24985042W,Southern spoon bread,OL7215935A,1945.0
OL24960096W,"It's ""pie"" to make",OL7221360A,1936.0
OL25111721W,More Baking Problems Solved,OL8600331A,2009.0
OL24819508W,Cookies & biscuits,OL31699A,1997.0
OL24828571W,The great big baking book,OL2727325A,2000.0
OL25203270W,Mary Berry Everyday,OL7636009A,2017.0
OL25228941W,Celebration Desserts with Chef Zan,OL9528696A,2018.0
OL26572826W,Taste of Home Christmas Cookies Mini Binder,OL8176888A,2020.0
OL26583227W,Art of Cake,OL8103973A,2020.0
OL26591680W,Baking with Dorie Signed Edition,OL455565A,2021.0
OL2668034W,The naturally sweet baker,OL389208A,1997.0
OL26554977W,Scandinavian Baking,OL7720592A,2015.0
OL26554977W,Scandinavian Baking,OL8111609A,2015.0
OL2667038W,Keys to successful baking,OL389038A,1984.0
OL26785076W,Good Eating's Dessert Recipes,OL3434687A,2014.0
OL2672429W,Fabulous & flourless,OL389929A,1997.0
OL2677488W,Baked from the heart,OL390727A,1997.0
OL2671917W,Mouse surprise,OL389828A,1997.0
OL26743789W,How Baking Works,OL155589A,2015.0
OL2684274W,A grandpa cookie for Grandpa,OL391986A,1997.0
OL26558927W,Everyday Art of Gluten-Free,OL3102544A,2014.0
OL26558927W,Everyday Art of Gluten-Free,OL10002940A,2014.0
OL26524924W,Essential Baking Cookbook,OL3015104A,2001.0
OL26440760W,Das Dr. Oetker Grundbackbuch,OL890619A,1989.0
OL26740877W,Back in the Day Bakery Cookbook,OL7641577A,2012.0
OL26740877W,Back in the Day Bakery Cookbook,OL7068460A,2012.0
OL26173540W,Pies and tarts,OL2838020A,2006.0
OL24278092W,Laura bakes a cake,OL33010A,2008.0
OL24200363W,Baking,OL3740353A,2009.0
OL24191721W,All about bread,OL9101247A,2001.0
OL24173752W,Cakes and bakes,OL9095103A,2009.0
OL24156303W,Christmas,OL1345027A,2015.0
OL24156646W,Bake like the best,OL2828993A,2013.0
OL24156728W,Baking,OL2150978A,2011.0
OL24269068W,Heavenly chocolate recipes,OL3002716A,2007.0
OL24269446W,Hidden surprise cakes,OL8008756A,2014.0
OL24201511W,Bake Happy,OL3039123A,2015.0
OL24174875W,Qing song wan zhuan shao kao pai dui,OL5863911A,2012.0
OL24197808W,The easy way,OL2828993A,2012.0
OL24197808W,The easy way,OL7408159A,2012.0
OL24180348W,500 baking recipes,OL7569979A,2014.0
OL24161917W,The ultimate low fat baking cookbook,OL1001969A,1998.0
OL24162432W,Duncan Hines cake mix magic,OL2927536A,2003.0
OL24162447W,A sweet talent,OL9090203A,2013.0
OL24202968W,Marvellous muffins,OL3054794A,2001.0
OL24290938W,Pasión por las cookies,OL9137588A,2014.0
OL24300807W,The student cookbook,OL2830565A,2011.0
OL24200004W,El arte del pastel perfecto,OL7601083A,2015.0
OL24250581W,The best ever birthday,OL9125993A,2013.0
OL24250715W,Betty Crocker's baking with kids,OL27838A,1995.0
OL24250906W,The big book of home baking,OL223468A,2012.0
OL24259582W,A day with the baker,OL1392056A,2004.0
OL24287331W,Muffins & quick breads,OL1001969A,1995.0
OL24209065W,"Hornear pan, pastas y pasteles",OL1479719A,2008.0
OL24209065W,"Hornear pan, pastas y pasteles",OL839323A,2008.0
OL24261848W,Dr. Oetker German baking today,OL890619A,1987.0
OL24262097W,Eagle brand classic recipes,OL9129844A,2003.0
OL24193797W,Beautiful baking,OL243997A,2007.0
OL24194199W,Afternoon teas,OL7421216A,2010.0
OL24299030W,Slow food bible,OL982161A,2008.0
OL24252729W,Cakes and bakes,OL383875A,2014.0
OL24252730W,Cakes & bakes,OL11433740A,2009.0
OL24190459W,The great Comic Relief bake off,OL9088438A,2015.0
OL2677926W,Nancy's healthy kitchen baking book,OL390819A,1997.0
OL26790419W,Super Simple Bar Cookies,OL6954434A,2016.0
OL26790420W,Super Simple Healthy Cookies,OL6954434A,2016.0
OL26790421W,Super Simple Classic Cookies,OL6954434A,2016.0
OL26790423W,Super Simple Holiday Cookies,OL6954434A,2016.0
OL26790424W,Super Simple Specialty Cookies,OL6954434A,2016.0
OL27061513W,Bake it,OL3932837A,2010.0
OL27036766W,Let's bake a family,OL10138684A,2009.0
OL27037271W,Baking,OL2926467A,2008.0
OL27062512W,Weight Watchers cook smart baking,OL2728576A,2011.0
OL27058707W,Baking,OL2733131A,2016.0
OL27105303W,Prepper's Baking Book,OL7345819A,2014.0
OL27058766W,Muffin meals & memories,OL10145118A,2015.0
OL27094740W,From a Baker's Kitchen,OL7810716A,2009.0
OL27122728W,"Professional Baking, Inclusive Access EPDF Single Semester",OL7739076A,2020.0
OL27114915W,"Fuel Your Day! : 100+ Seriously Addictive Energy Cookies, Bites, Bars and More",OL9347671A,2019.0
OL27059358W,Easy baking,OL3047960A,2009.0
OL2705950W,Cookie fun,OL395641A,1997.0
OL27015184W,The wolf who visited the land of fairy tales,OL7174417A,2016.0
OL25747868W,Sutekina Okashi,OL7340528A,2017.0
OL25868246W,"Professional Baking, 7e with Student Solution Guide Set",OL7739076A,2016.0
OL25650398W,Best-Ever Wheat-And Gluten-Free Baking Book,OL832636A,2005.0
OL25650398W,Best-Ever Wheat-And Gluten-Free Baking Book,OL3120034A,2005.0
OL25858369W,Taste of Home Ultimate 9 X 13 Cookbook,OL7572417A,2015.0
OL25730891W,Good Home Baking,OL7304261A,2010.0
OL24938834W,Cooking and baking on shipboard,OL4880952A,1945.0
OL24970784W,New uses for peanut butter,OL7221360A,1936.0
OL24928494W,Honey in cakes and candies,OL7235058A,1939.0
OL24987437W,Summer biting insects,OL7215935A,1939.0
OL24857207W,The Ultimate low fat baking cookbook,OL1001969A,1998.0
OL24987914W,Sweet talk,OL7215935A,1945.0
OL24940043W,Daily bread,OL7215935A,1945.0
OL25068703W,Baking bible,OL4765024A,2008.0
OL25069254W,The best of Mrs Beeton's cakes & baking,OL154981A,2006.0
OL24929026W,Keeping the cookie jar filled,OL7235058A,1938.0
OL24929043W,"Bread, at home and abroad",OL7235058A,1938.0
OL24858253W,Duncan Hines quick & easy baking with cake mixes,OL2927536A,1986.0
OL24911151W,Baked products,OL988903A,1963.0
OL25070585W,Pillsbury Christmas,OL3601534A,2012.0
OL25070780W,Gorgeouscakes,OL219785A,2006.0
OL25070780W,Gorgeouscakes,OL3511299A,2006.0
OL25066128W,Kids Do Baking,OL3018855A,2009.0
OL25354530W,Best Ever Chocolate Cakes and Slices,OL4172966A,2005.0
OL24679543W,Cakes & bakes,OL9470415A,2011.0
OL2470674W,Cookie Snack Bakery Chemical S Et,OL344225A,1994.0
OL2470678W,Glossary of milling and baking terms,OL344225A,1993.0
OL24651014W,Bake for Britain,OL3947663A,2012.0
OL24722131W,Make me,OL7736299A,2011.0
OL24679239W,Step-by-step baking,OL7487263A,2013.0
OL24696833W,Bootleg bakery,OL9311489A,2013.0
OL24717549W,Baking,OL7736299A,2013.0
OL26320746W,Chocolate Snowball,OL9924203A,2010.0
OL26382017W,Tartas de Matha Stewart,OL2727666A,2016.0
OL26382017W,Tartas de Matha Stewart,OL7921654A,2016.0
OL26190373W,The best of Mrs Beeton's cakes & baking,OL154981A,2005.0
OL2635421W,Secrets of a Jewish Baker,OL383989A,2007.0
OL26225467W,Risale-i Nn-Vylik,OL9894713A,2017.0
OL2628001W,Quick loaves sweet 'n' savory,OL382871A,2005.0
OL2639388W,Seven loaves of bread,OL384587A,1993.0
OL26193879W,Ngọt ngào hương vị bánh mì,OL7588668A,2015.0
OL26194133W,High altitude baking,OL3071782A,2003.0
OL26194133W,High altitude baking,OL2458661A,2003.0
OL25729445W,How to Bake a Cake,OL6789736A,
OL25860130W,Taste of Home Ultimate 9 X 13 Cookbook,OL8175827A,2015.0
OL25870390W,Baking Class,OL8292096A,2017.0
OL25746555W,"Flour and Stone : Baked for Love, Life and Happiness",OL8348076A,2018.0
OL7765907W,Siebel's manual for bakers and millers,OL2432675A,1924.0
OL8015842W,Oxford Reading Tree: Stage 12: TreeTops,OL2668591A,1998.0
OL7999388W,The Best of Mrs Beeton's Cakes and Baking,OL154981A,2006.0
OL7999394W,Mrs.Beeton's Book of Baking,OL154981A,1993.0
OL7915616W,The Good Housekeeping Baking,OL2643736A,2001.0
OL7799108W,The Disney bakery,OL2464462A,2000.0
OL7916062W,"""Good Housekeeping"" Complete Book of Home Baking (Good Housekeeping)",OL2643882A,1989.0
OL7916091W,"""Good Housekeeping"" Successful Microwave Baking (Good Housekeeping)",OL2643882A,1987.0
OL8074261W,Baking a cake,OL2687968A,1999.0
OL5732190W,Cool cakes & cupcakes,OL1393661A,2010.0
OL5732192W,Cool cookies & bars,OL1393661A,2010.0
OL7008244W,Tilda's treat,OL1960858A,1975.0
OL7121752W,Bagebog,OL2021802A,1968.0
OL7018486W,Bakery technology,OL1964894A,1975.0
OL707856W,The baker's tale,OL56240A,2002.0
OL6517885W,Backen mit Vergnügen,OL1740119A,1974.0
OL7035371W,Baking,OL1971598A,1971.0
OL7085785W,Panduan memasak,OL2000201A,1970.0
OL7016369W,Holiday omnibus cookbook,OL1963948A,1973.0
OL6864034W,Die Brotnahrung,OL1886468A,1973.0
OL6973812W,"Die Biskuit-, Kakes- und Waffeln-Fabrikation für Hand- und Kraftbetrieb mit besonderer Berücksichtigung der neuesten Hülfsmaschinen und des zu verwendenden Rohmaterials",OL1941939A,1909.0
OL6835532W,Let's talk baking,OL1873311A,1958.0
OL6721837W,Baking,OL1819650A,2003.0
OL6721855W,The Practical Encyclopedia of Baking,OL1819650A,2001.0
OL6817505W,Food processor baking magic,OL1866553A,1978.0
OL6873516W,Baka hemma,OL1892722A,1972.0
OL6905940W,Breadcraft,OL1910699A,1974.0
OL6951023W,Das Backbuch,OL1929225A,1967.0
OL7046329W,Cake making,OL1976538A,1966.0
OL6930993W,Leipurin ja kondiittorin raaka-aineoppi,OL1920339A,1965.0
OL6387790W,Die Ofenhäuser im Drei-Seen-Land,OL1680993A,2005.0
OL6344082W,Baking,OL1659935A,1981.0
OL6494746W,Grundprozesse der Backwarenherstellung,OL1727476A,1976.0
OL6215377W,I'm Just Here for More Food,OL1604641A,2004.0
OL7226297W,Il pasticciere all'uso moderno e sul gusto del presente secolo,OL2084687A,1797.0
OL7311024W,Home bakebook of natural breads & goodies,OL2146618A,1972.0
OL7260135W,"Repostería para el hogar, incluyendo algunas recetas de cocina",OL2114808A,1967.0
OL7510634W,Proizvodstvo muchnykh konditerskikh izdeliĭ,OL2287946A,1953.0
OL7397364W,Der praktische Bäcker,OL2220461A,1964.0
OL754827W,Blue bowl down,OL61697A,2004.0
OL7540359W,"The master baker's manual for bakeries, hotels, restaurants, hospitals and other institutions",OL2306550A,1930.0
OL7452476W,Ann Pillsbury's baking book,OL2254837A,1950.0
OL6843515W,Ovnmad,OL1875090A,1968.0
OL6770763W,Leipurin kirja,OL1844248A,1976.0
OL6796294W,Let's bake bread,OL1857994A,1973.0
OL6832966W,The gift-giver's cookbook,OL1872621A,1971.0
OL6736507W,Time for tea,OL1825429A,1973.0
OL6852155W,Gebäck und Süsspeisen,OL1879395A,1952.0
OL8229519W,"Baking, unplugged",OL2738875A,2009.0
OL8309150W,The World encyclopedia of bread and bread m,OL2760922A,2003.0
OL8309160W,"martha day, complete baking",OL2760924A,
OL8268185W,Home Baking,OL2750980A,1982.0
OL8165724W,Murder by the Slice,OL2725974A,2008.0
OL8165724W,Murder by the Slice,OL237029A,2008.0
OL8315685W,Country Baker/Cakes & Cupcakes/Breads & Muffins/Cookies & Crackers/Pies & Tarts/Boxed Set (Country Baker),OL2763381A,1993.0
OL8315902W,Sensational Sweets,OL2763468A,2003.0
OL8255596W,Making Chocolate (Viking Little Chef Series),OL2747124A,1986.0
OL8196093W,Beautiful Baking,OL2727325A,1994.0
OL8196106W,"Simple Home Baking (Irresistible home bakes, breads and cakes.)",OL2727325A,2003.0
OL8196204W,Home baking,OL2727355A,1986.0
OL8196211W,Low Fat Baking,OL2727355A,1996.0
OL8196220W,The Sainsbury book of home baking,OL2727355A,1980.0
OL8226630W,"Baking and Pastry, Student Workbook",OL2737063A,2004.0
OL8194254W,Better Homes and Gardens Old-Fashioned Home Baking,OL2727286A,1990.0
OL8194429W,Off the Shelf Baking (Bertter Homes and Gardens Off the Shelf),OL2727286A,2006.0
OL8218099W,The Secrets of Baking,OL2733887A,2003.0
OL8162530W,Light and Easy Baking,OL25652A,2000.0
OL7955321W,A Sweet-Sounding Place,OL2654570A,2007.0
OL8013113W,What Shall I Cook? (What Shall I Do Today?),OL2667474A,2002.0
OL8149728W,Baking and Entertaining with Victoria,OL2717199A,2002.0
OL8085045W,All-time baking favorites,OL2691254A,1978.0
