book_id,title,author_id,first_publish_year,author_name
OL26193879W,Ngọt ngào hương vị bánh mì,OL7588668A,2015.0,Đình Bình
OL26194133W,High altitude baking,OL3071782A,2003.0,Colorado State University Cooperative Extension
OL26194133W,High altitude baking,OL2458661A,2003.0,Patricia Kendall
OL25729445W,How to Bake a Cake,OL6789736A,,Gill Holcombe
OL25860130W,Taste of Home Ultimate 9 X 13 Cookbook,OL8175827A,2015.0,Editors at Editors at Taste of Home
OL25870390W,Baking Class,OL8292096A,2017.0,Deanna F. Cook
OL25746555W,"Flour and Stone : Baked for Love, Life and Happiness",OL8348076A,2018.0,Nadine Ingram
OL7765907W,Siebel's manual for bakers and millers,OL2432675A,1924.0,Siebel Institute of Technology.
OL8015842W,Oxford Reading Tree: Stage 12: TreeTops,OL2668591A,1998.0,Debbie White
OL7999388W,The Best of Mrs Beeton's Cakes and Baking,OL154981A,2006.0,Mrs. Beeton
OL7999394W,Mrs.Beeton's Book of Baking,OL154981A,1993.0,Mrs. Beeton
OL7915616W,The Good Housekeeping Baking,OL2643736A,2001.0,Good Housekeeping
OL7799108W,The Disney bakery,OL2464462A,2000.0,Adrienne Berofsky
OL7916062W,"""Good Housekeeping"" Complete Book of Home Baking (Good Housekeeping)",OL2643882A,1989.0,Good Housekeeping Institute
OL7916091W,"""Good Housekeeping"" Successful Microwave Baking (Good Housekeeping)",OL2643882A,1987.0,Good Housekeeping Institute
OL8074261W,Baking a cake,OL2687968A,1999.0,Peter Sloan
OL5732190W,Cool cakes & cupcakes,OL1393661A,2010.0,Pamela S. Price
OL5732192W,Cool cookies & bars,OL1393661A,2010.0,Pamela S. Price
OL7008244W,Tilda's treat,OL1960858A,1975.0,Karen Kelly
OL7121752W,Bagebog,OL2021802A,1968.0,Rigmor Bagger
OL7018486W,Bakery technology,OL1964894A,1975.0,Sylvia M. Jenkins
OL707856W,The baker's tale,OL56240A,2002.0,Catherine Brown
OL6517885W,Backen mit Vergnügen,OL1740119A,1974.0,Helga Ganzow
OL7035371W,Baking,OL1971598A,1971.0,Cordon Bleu Cookery School.
OL7085785W,Panduan memasak,OL2000201A,1970.0,Faridah binti Talib.
OL7016369W,Holiday omnibus cookbook,OL1963948A,1973.0,Abbie C. Ratledge
OL6864034W,Die Brotnahrung,OL1886468A,1973.0,Fred Binder
OL6973812W,"Die Biskuit-, Kakes- und Waffeln-Fabrikation für Hand- und Kraftbetrieb mit besonderer Berücksichtigung der neuesten Hülfsmaschinen und des zu verwendenden Rohmaterials",OL1941939A,1909.0,H. Freyberg
OL6835532W,Let's talk baking,OL1873311A,1958.0,Harry Brown
OL6721837W,Baking,OL1819650A,2003.0,Martha Day
OL6721855W,The Practical Encyclopedia of Baking,OL1819650A,2001.0,Martha Day
OL6817505W,Food processor baking magic,OL1866553A,1978.0,Mary Moon Hemingway
OL6873516W,Baka hemma,OL1892722A,1972.0,Evy Jacobson
OL6905940W,Breadcraft,OL1910699A,1974.0,Charles Schafer
OL6951023W,Das Backbuch,OL1929225A,1967.0,Hanna Enderlein
OL7046329W,Cake making,OL1976538A,1966.0,E. B. Bennion
OL6930993W,Leipurin ja kondiittorin raaka-aineoppi,OL1920339A,1965.0,Bengt Otterström
OL6387790W,Die Ofenhäuser im Drei-Seen-Land,OL1680993A,2005.0,Jean Pierre Anderegg
OL6344082W,Baking,OL1659935A,1981.0,Mala Young
OL6494746W,Grundprozesse der Backwarenherstellung,OL1727476A,1976.0,Armin Hirsekorn
OL6215377W,I'm Just Here for More Food,OL1604641A,2004.0,Alton Brown
OL7226297W,Il pasticciere all'uso moderno e sul gusto del presente secolo,OL2084687A,1797.0,"Leonardi, Francesco chef."
OL7311024W,Home bakebook of natural breads & goodies,OL2146618A,1972.0,Sandra Sandler
OL7260135W,"Repostería para el hogar, incluyendo algunas recetas de cocina",OL2114808A,1967.0,Marcela Trigo de Illanes
OL7510634W,Proizvodstvo muchnykh konditerskikh izdeliĭ,OL2287946A,1953.0,K. Kh Vidanov
OL7397364W,Der praktische Bäcker,OL2220461A,1964.0,Eugen Fritsch
OL754827W,Blue bowl down,OL61697A,2004.0,C. M. Millen
OL7540359W,"The master baker's manual for bakeries, hotels, restaurants, hospitals and other institutions",OL2306550A,1930.0,Calumet Baking Powder Company.
OL7452476W,Ann Pillsbury's baking book,OL2254837A,1950.0,Ann Pillsbury
OL6843515W,Ovnmad,OL1875090A,1968.0,Fritze Juel
OL6770763W,Leipurin kirja,OL1844248A,1976.0,Juho Vilho Itkonen
OL6796294W,Let's bake bread,OL1857994A,1973.0,Hannah Lyons Johnson
OL6832966W,The gift-giver's cookbook,OL1872621A,1971.0,Jane Green
OL6736507W,Time for tea,OL1825429A,1973.0,Cecilia H. Hinde
OL6852155W,Gebäck und Süsspeisen,OL1879395A,1952.0,Erna Duruz-Nietlispach
OL8229519W,"Baking, unplugged",OL2738875A,2009.0,Nicole Rees
OL8309150W,The World encyclopedia of bread and bread m,OL2760922A,2003.0,Christine Ingram
OL8309160W,"martha day, complete baking",OL2760924A,,anna koska
OL8268185W,Home Baking,OL2750980A,1982.0,Hilary Walden
OL8165724W,Murder by the Slice,OL2725974A,2008.0,Livia J. Washburn
OL8165724W,Murder by the Slice,OL237029A,2008.0,L. J. Washburn
OL8315685W,Country Baker/Cakes & Cupcakes/Breads & Muffins/Cookies & Crackers/Pies & Tarts/Boxed Set (Country Baker),OL2763381A,1993.0,Country Living Magazine
OL8315902W,Sensational Sweets,OL2763468A,2003.0,From the Editors of Victoria Magazine
OL8255596W,Making Chocolate (Viking Little Chef Series),OL2747124A,1986.0,Liz Martin
OL8196093W,Beautiful Baking,OL2727325A,1994.0,Carole Clements
OL8196106W,"Simple Home Baking (Irresistible home bakes, breads and cakes.)",OL2727325A,2003.0,Carole Clements
OL8196204W,Home baking,OL2727355A,1986.0,Carole Handslip
OL8196211W,Low Fat Baking,OL2727355A,1996.0,Carole Handslip
OL8196220W,The Sainsbury book of home baking,OL2727355A,1980.0,Carole Handslip
OL8226630W,"Baking and Pastry, Student Workbook",OL2737063A,2004.0,The Culinary Institute of America
OL8194254W,Better Homes and Gardens Old-Fashioned Home Baking,OL2727286A,1990.0,Better Homes and Gardens
OL8194429W,Off the Shelf Baking (Bertter Homes and Gardens Off the Shelf),OL2727286A,2006.0,Better Homes and Gardens
OL8218099W,The Secrets of Baking,OL2733887A,2003.0,Sherry Yard
OL8162530W,Light and Easy Baking,OL25652A,2000.0,Beatrice A. Ojakangas
OL7955321W,A Sweet-Sounding Place,OL2654570A,2007.0,Nancy Johnson
OL8013113W,What Shall I Cook? (What Shall I Do Today?),OL2667474A,2002.0,Ray Gibson
OL8149728W,Baking and Entertaining with Victoria,OL2717199A,2002.0,Victoria L. Cooksey
OL8085045W,All-time baking favorites,OL2691254A,1978.0,Family Circle Books
OL7551875W,Fisher's blend cook book,OL2310797A,1933.0,Fisher Flouring Mills Company.
OL7578665W,"Pies, pastries, cakes, puddings & sweets",OL2321987A,1933.0,Frieda Nietlispach
OL7639712W,Mary Hunt's pastry and sweets diary,OL2345359A,1939.0,Mary Hunt
OL7490181W,"Index to publications, American Society of Bakery Engineers, 1924-1954",OL2275169A,1954.0,American Society of Bakery Engineers.
OL7684546W,Marine cooks and bakers manual,OL2370716A,1944.0,Portland Public Schools (Or.). Division of vocational education.
OL7736715W,America's Favorite Brand Name Baking,OL2402258A,1999.0,Louis Weber
OL7608571W,"136 questions and answers on breads, cakes, rolls, cookies, doughnuts, icings",OL2336265A,1937.0,William E. Broeg
OL7608572W,Roll & hot breads make-up,OL2336265A,1946.0,William E. Broeg
OL7694826W,Enzymes and their role in wheat technology,OL2377109A,1946.0,John Ansel Anderson
OL5839693W,Yummy cupcakes,OL1432084A,2006.0,"Cohen, Elaine."
OL585118W,Hello Kitty and friends bake a cake,OL2980245A,1995.0,John Whitman
OL5851945W,Artisan Patisserie for the Home Baker,OL1436335A,2006.0,Avner Laskin
OL5851949W,Leḥamim u-maʼafim betiyim,OL1436335A,2006.0,Avner Laskin
OL5922399W,Get your buns in here,OL1463388A,1987.0,Laurel A. Wicks
OL5940109W,Korn- og baketradisjoner,OL1472357A,2000.0,Gudrun Ulltveit
OL5738067W,Poppy's Pancake Day (Reading Corner),OL1394853A,2006.0,Sue Graves
OL5905292W,Farm journal's great dishes from the oven,OL1457563A,1977.0,Rita Holmberg
OL5869268W,"250 Best Cobblers, Custards, Cupcakes, Bread Puddings and More",OL1444289A,2004.0,Esther Brody
OL5869954W,Cake mix magic,OL1444578A,2001.0,Jill Snider
OL5962359W,Baking with passion,OL1479719A,2002.0,Dan Lepard
OL6078874W,Best of Irish home baking,OL1542241A,2003.0,Biddy White Lennon
OL5963548W,Mommy & me cookbook,OL1480130A,2002.0,Kristen Joyal
OL6057414W,Café cakes,OL1529352A,2003.0,Sue Zydenbos
OL6043287W,With love & butter,OL1520683A,2001.0,Holly Bower
OL16726309W,Country comfort,OL6873636A,2012.0,Monica Musetti-Carlin
OL17311861W,The pumpkin muffin murder,OL237029A,2011.0,L. J. Washburn
OL17312468W,Gluten for punishment,OL1395110A,2013.0,Nancy J. Parra
OL17005388W,Home-made quick breads,OL7215935A,1939.0,United States. Department of Agriculture. Radio Service
OL17005525W,Holiday food questions,OL7215935A,1939.0,United States. Department of Agriculture. Radio Service
OL17005655W,New houses for new farm owners,OL7215935A,1939.0,United States. Department of Agriculture. Radio Service
OL17005769W,Saving day,OL7215935A,1932.0,United States. Department of Agriculture. Radio Service
OL17006077W,Pie problems,OL7215935A,1935.0,United States. Department of Agriculture. Radio Service
OL17025236W,Question box,OL7215935A,1941.0,United States. Department of Agriculture. Radio Service
OL17015363W,Upside-down cake with variations,OL7215935A,1940.0,United States. Department of Agriculture. Radio Service
OL17015397W,Question box,OL7215935A,1944.0,United States. Department of Agriculture. Radio Service
OL17015403W,Sponge cake variations,OL7215935A,1940.0,United States. Department of Agriculture. Radio Service
OL17015606W,The flower garden in October,OL7215935A,1927.0,United States. Department of Agriculture. Radio Service
OL17015666W,Holiday cookies,OL7215935A,1939.0,United States. Department of Agriculture. Radio Service
OL17015749W,Question box,OL7215935A,1942.0,United States. Department of Agriculture. Radio Service
OL17015939W,Simple desserts for children,OL7215935A,1927.0,United States. Department of Agriculture. Radio Service
OL17016016W,Cooking questions and answers,OL7215935A,1940.0,United States. Department of Agriculture. Radio Service
OL17016136W,Day-before questions,OL7215935A,1940.0,United States. Department of Agriculture. Radio Service
OL17016139W,When we eat out of doors,OL7215935A,1928.0,United States. Department of Agriculture. Radio Service
OL17016144W,Question box,OL7215935A,1942.0,United States. Department of Agriculture. Radio Service
OL17025381W,Gay wrappings for the kitchen gifts,OL7215935A,1929.0,United States. Department of Agriculture. Radio Service
OL17025581W,Temperature tips,OL7215935A,1940.0,United States. Department of Agriculture. Radio Service
OL17025778W,If I only had some extra money,OL7215935A,1941.0,United States. Department of Agriculture. Radio Service
OL17026149W,Question box,OL7215935A,1941.0,United States. Department of Agriculture. Radio Service
OL17017380W,Thrifty top-stove breads,OL7215935A,1940.0,United States. Department of Agriculture. Radio Service
OL17017989W,Casserole dishes,OL7215935A,1927.0,United States. Department of Agriculture. Radio Service
OL17017993W,Intriguing ways with winter vegetables,OL7215935A,1928.0,United States. Department of Agriculture. Radio Service
OL17017997W,Plain and fancy rolls,OL7215935A,1940.0,United States. Department of Agriculture. Radio Service
OL17018001W,Quick breads,OL7215935A,1942.0,United States. Department of Agriculture. Radio Service
OL17018017W,The festive Yuletide fruit cake,OL7215935A,1927.0,United States. Department of Agriculture. Radio Service
OL17018024W,Pies for autumn desserts,OL7215935A,1927.0,United States. Department of Agriculture. Radio Service
OL17018029W,Desserts that are different,OL7215935A,1928.0,United States. Department of Agriculture. Radio Service
OL17018033W,Strawberry shortcake and biscuit dough,OL7215935A,1944.0,United States. Department of Agriculture. Radio Service
OL17008021W,Meals for just two,OL7215935A,1932.0,United States. Department of Agriculture. Radio Service
OL17037197W,Barring chocolate,OL7215935A,1945.0,United States. Department of Agriculture. Radio Service
OL17493904W,The Great British Bake Off How To Bake The Perfect Victoria Sponge And Other Baking Secrets,OL2837909A,2011.0,Paul Hollywood     
OL17536969W,Glutenfree Vegan Bread Artisanal Recipes To Make At Home,OL6645087A,2012.0,Jennifer Katzinger
OL17537127W,Classic Artisan Baking,OL3361568A,2012.0,Julian Day
OL17502424W,100 Sweet Treats And Puds,OL2224027A,2011.0,Mary Berry
OL17554180W,Bake Something Great,OL1444578A,2011.0,Jill Snider
OL17530355W,Austrian Desserts,OL7340507A,2013.0,Toni M. Rwald
OL17511200W,100 Cakes And Bakes,OL2224027A,2012.0,Mary Berry
OL17502935W,1500 Best Bars Cookies Muffins Cakes More,OL1444289A,2008.0,Esther Brody
OL17503506W,The Great British Bake Off Everyday 100 Foolproof Recipes,OL395598A,2013.0,Linda Collister
OL17537907W,"The Pumpkin Muffin Murder
            
                Wheeler Cozy Mystery",OL237029A,2011.0,L. J. Washburn
OL17487728W,Grilling The Complete Visual Guide To Healthy Eating,OL7328515A,2012.0,Rachel Quinlivan West
OL17512786W,I Love Cinnamon Rolls,OL3039123A,2012.0,Judith Fertig
OL17523109W,Celebrity Bake Book In Support Of The Ben Kinsella Trust,OL772416A,2012.0,Linda Morris
OL17514244W,Ann Teatime Cookbook,OL2830526A,2011.0,Valerie Ferguson
OL17514527W,Petite Treats Mini Versions Of Your Favorite Baked Delights,OL7336149A,2012.0,Christy Beaver
OL17572549W,Love Bakery Cupcakes From The Heart,OL7351588A,2010.0,Samantha Blears
OL17515405W,The Great Bake Sale Cookbook 75 Surefire Fundraising Favorites,OL7301294A,2009.0,Good Housekeeping Magazine
OL17557855W,Read Around Sesame Street,OL2675750A,2014.0,Sarah Albee
OL17542883W,The Thomas Keller Bouchon Collection,OL474897A,2013.0,Thomas Keller
OL17627359W,A Cake to Bake,OL35664A,2014.0,Apple Jordan
OL17567756W,Phonics Bug Mixing Muffins Phase 3,OL1390055A,2010.0,Emma Lynch
OL17477014W,WI BIG BOOK OF BAKING HA,OL2815032A,2012.0,Liz Herbert
OL17517450W,Okie Dokie Donuts Open For Business,OL3030384A,2011.0,Chris Eliopoulos
OL17518038W,A Time to Eat Cake,OL7337088A,2012.0,Students of the 826 Valencia Writing Pro
OL17527184W,Swedish Cookies Tarts and Pies,OL2837961A,2012.0,Jan Hedh
OL17528001W,The New Best Of Betterbakingcom More Than 200 Classic Recipes From The Beloved Bakers Website,OL401199A,2009.0,Marcy Goldman
OL17518529W,Jamies Monster Bake Sale A Bakers Dozen Of Sweet And Simple Recipes,OL33016A,2011.0,Jamie Oliver
OL17518986W,Sweet Easy Vegan Treats Made With Whole Grains And Natural Sweeteners,OL2833526A,2012.0,Robin Asbell
OL17551792W,More from Macrina,OL7346176A,2012.0,Lisa Gordanier
OL17542076W,A Lighter Way to Bake,OL7234724A,2013.0,Lorraine Pascale
OL17549730W,Roses Heavenly Baking,OL237164A,2014.0,Rose Levy Beranbaum
OL17549811W,Ric Kaysers New French Recipes,OL7345669A,2009.0,Yair Yosefi
OL17559784W,Tea and Treats,OL1481407A,2014.0,Liz Franklin
OL17551228W,Gems of GlutenFree Baking,OL7346029A,2010.0,Wendy Turnbull
OL17554974W,Traditional Afternoon Tea,OL1819650A,2012.0,Martha Day
OL17555343W,The Art of French Baking,OL1041339A,2011.0,Ginette Mathiot
OL17539432W,Very Vegan Christmas Cookies,OL397618A,2012.0,Ellen Brown
OL17513634W,Kooky 3d Kids Baking Book,OL7335879A,2012.0,Hardie Grant Books
OL17555663W,GlutenFree Holiday Baking,OL397618A,2012.0,Ellen Brown
OL17555865W,Sweet Bitesize Bakes 25 Miniature Baking And Cake Decorating Projects,OL7347207A,2012.0,Sarah Trivuncic
OL17562422W,The Great British Bake Off How to Avoid a Soggy Bottom,OL6947839A,2013.0,Gerard Baker
OL17562718W,300 Chocolate Coffee Recipes Delicious Easytomake Recipes For Total Indulgence From Bakes To Desserts Shown Stepbystep In More Than 1300 Glorious Photographs,OL626352A,2012.0,Christine France
OL17540219W,The Cookie Dough Lovers Cookbook,OL7343146A,2012.0,Lindsay Landis
OL17547216W,Homebaked Gifts With Love Over 50 Delicious Recipes To Bake And Give,OL2953076A,2012.0,Cico Books
OL17540740W,Allan Bakes Really Good Treats,OL7343303A,2013.0,Allan Teoh
OL17563819W,Maxs Apples,OL4427001A,2009.0,Rosemary Wells
OL17000664W,Berries in season,OL7215935A,1932.0,United States. Department of Agriculture. Radio Service
OL17379794W,Easy Peasy Baking Over 80 Truly Scrumptious Treats For Kids Who Love To Bake,OL2644182A,,Mary Contini
OL17000834W,Questions and answers,OL7215935A,1932.0,United States. Department of Agriculture. Radio Service
OL17001119W,Breads for fall meals,OL7215935A,1933.0,United States. Department of Agriculture. Radio Service
OL17001140W,An August garden dinner,OL7215935A,1933.0,United States. Department of Agriculture. Radio Service
OL17001158W,Questions and answers,OL7215935A,1933.0,United States. Department of Agriculture. Radio Service
OL17001277W,Holiday cookies,OL7215935A,1933.0,United States. Department of Agriculture. Radio Service
OL17001428W,Fall pies,OL7215935A,1933.0,United States. Department of Agriculture. Radio Service
OL17388954W,The Great British Bakeoff,OL395598A,2010.0,Linda Collister
OL17380946W,Woodfired Oven Cookbook 70 Recipes For Incredible Stonebaked Pizzas And Breads Roasts Cakes And Desserts All Specially Devised For The Outdoor Oven And Illustrated In Over 400 Photographs,OL3796404A,2012.0,Holly Jones
OL17389543W,Grans Kitchen Recipes From The Notebooks Of Dulcie May Booker,OL7299961A,2011.0,Natalie Oldfield
OL17022132W,Question box,OL7215935A,1943.0,United States. Department of Agriculture. Radio Service
OL17022330W,Biscuit notes,OL7215935A,1940.0,United States. Department of Agriculture. Radio Service
OL17022540W,The complete cake-maker,OL7215935A,1927.0,United States. Department of Agriculture. Radio Service
OL17011759W,Question box,OL7215935A,1944.0,United States. Department of Agriculture. Radio Service
OL17011807W,No loafing in the breadbox,OL7215935A,1944.0,United States. Department of Agriculture. Radio Service
OL1708248W,The Ballymaloe Bread Book,OL194997A,2001.0,Tim Allen
OL17384595W,201 Glutenfree Recipes For Kids Chicken Nuggets Pizza Birthday Cake All Your Kids Favorites All Glutenfree,OL7132537A,2014.0,Carrie S. Forbes
OL17399826W,Essentials Of Baking Recipes And Techniques For Successful Home Baking,OL220384A,2008.0,Elinor Klivans
OL17392876W,The King Arthur Flour 200th Anniversary Cookbook Dedicated To The Pure Joy Of Baking,OL7300928A,2010.0,Brinna Sands
OL17434292W,High School Musical Turn Up The Heat,OL72320A,2008.0,Helen Perelman
OL17424727W,Simply From Scratch,OL7310173A,2010.0,Alicia Bessette
OL17393355W,9 X 13 The Pan That Can More Than 370 Family Favorites To Fit Americas Most Popular Pan,OL2852663A,2008.0,Lois White RN PhD
OL17393551W,The Little Book Of Country Baking Classic Recipes For Cakes Cookies Breads And Pies,OL3133884A,2012.0,Abigail R. Gehring
OL17400851W,Cupcake Love Over 100 Ideas And Excuses To Show You Care,OL7303243A,2010.0,Zoe Clark
OL17384841W,Ronny Rock Starring In Monster Cake Meltdown,OL7298604A,2011.0,Merryn Threadgould
OL17441918W,Tates Bake Shop Baking With Kids,OL531276A,2012.0,Roger Priddy
OL17441966W,Lowfat Baking For Everyday Over 100 Delicious Lowfat Recipes For Cakes Bakes Cookies Bars Buns And Breads Shown In 585 Stepbystep Photographs,OL1001969A,2012.0,Linda Fraser
OL17451692W,Chic Unique Wedding Cakes 30 Modern Designs For Romantic Celebrations,OL7317965A,2012.0,Zoe Clark
OL17407893W,The Teatime Cookbook 150 Homemade Cakes Bakes Party Treats Delectable Recipes For Afternoon Teas And Party Cakes Shown In 450 Stepbystep Photographs,OL2830526A,2012.0,Valerie Ferguson
OL17408440W,Dolci Di Love Or The Sweetheart Cantucci A Novel,OL1388095A,2011.0,Sarah-Kate Lynch
OL17425333W,Berry Bitty Bakers,OL2724656A,2011.0,MJ Illustrations
OL17425986W,Glutenfree Baking With The Culinary Institute Of America,OL7310543A,2008.0,"Richard J., Jr. Coppedge"
OL17417102W,The Little Book Of Cake Baking Tips,OL395598A,2012.0,Linda Collister
OL17401937W,Glutenfree Baking For The Holidays 60 Recipes For Traditional Festive Treats,OL7303566A,2012.0,Jeanne Sauvage
OL17408828W,Baking for Special Diets,OL2737063A,2013.0,The Culinary Institute of America
OL17409454W,Starting Over One Cake At A Time,OL7305786A,2011.0,Gesine Bullock-Prado
OL17409529W,The Art Of Pastry How To Make The Perfect Pies Tarts Flans Pastries And Strudel 120 Recipes Shown In 280 Stunning Photographs,OL925940A,2009.0,Catherine Atkinson
OL17051298W,"Tesaurum artis pistoriae, seu, Gratiarum ac privilegioru[m] a summis pontificibus pistoribus almae Urbis concessorum",OL7227040A,1635.0,Rome (Italy). Fornai
OL17470977W,The New Ptissiers,OL7087270A,2013.0,Olivier Dupon
OL17412006W,Little Cakes And Cookies To Bake,OL1388275A,2012.0,Abigail Wheatley
OL17463170W,The Very Best Baking Book For Children,OL2733067A,2013.0,Fiona Patchett
OL17463814W,ANNIE THE APPLE PIE FAIRY,OL3779897A,2013.0,Tim Bugbird
OL17412443W,Killer Crab Cakes A Freshbaked Mystery,OL2725974A,2010.0,Livia J. Washburn
OL17447698W,Professional Bread Baking,OL2737063A,2014.0,The Culinary Institute of America
OL17030313W,Cooking by the thermometer,OL7215935A,1931.0,United States. Department of Agriculture. Radio Service
OL17010257W,Saving by baking,OL7215935A,1940.0,United States. Department of Agriculture. Radio Service
OL17021398W,"Sweet, quick breads",OL7215935A,1945.0,United States. Department of Agriculture. Radio Service
OL17062593W,Have Yourself A Toasty Little Christmas,OL3123064A,2013.0,Rebecca Currington
OL17041520W,Homemade food for Christmas at camp,OL7221360A,1942.0,United States. Department of Agriculture. Press Service
OL17041562W,Get the good from fat,OL7221360A,1942.0,United States. Department of Agriculture. Press Service
OL17032193W,Autumn pies,OL7215935A,1931.0,United States. Department of Agriculture. Radio Service
OL17032392W,Frosting the cake,OL7215935A,1931.0,United States. Department of Agriculture. Radio Service
OL17032406W,Sponge cakes,OL7215935A,1930.0,United States. Department of Agriculture. Radio Service
OL17032425W,Summer pies,OL7215935A,1931.0,United States. Department of Agriculture. Radio Service
OL17032433W,Making butter cakes,OL7215935A,1931.0,United States. Department of Agriculture. Radio Service
OL17022785W,Question box,OL7215935A,1941.0,United States. Department of Agriculture. Radio Service
OL17022866W,Filling the flour bin,OL7215935A,1940.0,United States. Department of Agriculture. Radio Service
OL17023007W,Summer bread notes,OL7215935A,1943.0,United States. Department of Agriculture. Radio Service
OL17023189W,Time savers in the kitchen,OL7215935A,1927.0,United States. Department of Agriculture. Radio Service
OL17023370W,Questions and answers,OL7215935A,1928.0,United States. Department of Agriculture. Radio Service
OL17103249W,[Thermometer in cooking],OL6570652A,1929.0,Rowena Schmidt Carpenter
OL17092726W,El enigma del cupcake,OL7234518A,2014.0,Kate Pankhurst
OL17013376W,Gas oven pointers,OL7215935A,1939.0,United States. Department of Agriculture. Radio Service
OL16996324W,Parsons bread book,OL3426904A,1974.0,David Blumenthal
OL17394099W,Mini Cakes Other Bitesize Treats,OL6613305A,2011.0,Hannah Miles
OL17394748W,Allergyfree Treats To Make And Share No Nuts Eggs Or Dairy Just Delicious Desserts For All,OL7067988A,2011.0,Lori Sandler
OL17386220W,The Pink Whisk Guide To Bread Making Brilliant Baking Stepbystep,OL7298985A,2013.0,Ruth Clemens
OL17435990W,Brownies And Broomsticks,OL7313395A,2012.0,Bailey Cates
OL17418477W,Great British Things to Make and Do,OL62939A,2014.0,Sally Morgan
OL17394828W,Womens Institute Tea Time Collection,OL7301515A,2014.0,Women's Institute
OL17460659W,Student Tudy Guide To Accompany On Baking A Textbook Of Baking And Pastry Fundamentals Second Edition,OL224488A,2008.0,Sarah R. Labensky
OL17454029W,The Fatal Funnel Cake A Freshbaked Mystery,OL2725974A,2013.0,Livia J. Washburn
OL17008648W,Question box want a new fruit drink? How can pie cherries? How use peanut flour?,OL7215935A,1941.0,United States. Department of Agriculture. Radio Service
OL17019630W,Question Box,OL7215935A,1941.0,United States. Department of Agriculture. Radio Service
OL17019858W,Saving by homework,OL7215935A,1941.0,United States. Department of Agriculture. Radio Service
OL17076793W,Holiday cookies,OL7215935A,1930.0,United States. Department of Agriculture. Radio Service
OL17038528W,Cherry pies aplenty,OL7221360A,1939.0,United States. Department of Agriculture. Press Service
OL17038633W,Any flavor so long as it's chocolate,OL7221360A,1939.0,United States. Department of Agriculture. Press Service
OL17038715W,Pastry,OL7221360A,1939.0,United States. Department of Agriculture. Press Service
OL17038743W,Quick breads,OL7221360A,1939.0,United States. Department of Agriculture. Press Service
OL17009356W,The care and feeding of yeast,OL7215935A,1941.0,United States. Department of Agriculture. Radio Service
OL17077049W,Secrets of making fruit cake,OL7215935A,1930.0,United States. Department of Agriculture. Radio Service
OL17077065W,Making ice cream at home,OL7215935A,1930.0,United States. Department of Agriculture. Radio Service
OL17077088W,Gifts from the kitchen,OL7215935A,1930.0,United States. Department of Agriculture. Radio Service
OL17020052W,Questions and answers,OL7215935A,1929.0,United States. Department of Agriculture. Radio Service
OL17020391W,Question box,OL7215935A,1943.0,United States. Department of Agriculture. Radio Service
OL17031353W,Questions and answers,OL7215935A,1946.0,United States. Department of Agriculture. Radio Service
OL17031498W,A merry-go-round birthday cake,OL7215935A,1930.0,United States. Department of Agriculture. Radio Service
OL17031610W,Strawberry shortcake for Sunday dinner,OL7215935A,1931.0,United States. Department of Agriculture. Radio Service
OL17031699W,The whys and hows of sponge cakes,OL7215935A,1931.0,United States. Department of Agriculture. Radio Service
OL17047180W,The Amish Baking Cookbook,OL6708801A,2014.0,Georgia Varozza
OL17047180W,The Amish Baking Cookbook,OL3002656A,2014.0,Kathleen Kerry
OL17002856W,Inexpensive cake for winter,OL7215935A,1937.0,United States. Department of Agriculture. Radio Service
OL17002953W,Summer pastries,OL7215935A,1936.0,United States. Department of Agriculture. Radio Service
OL17003113W,Mixing muffins and biscuits,OL7215935A,1937.0,United States. Department of Agriculture. Radio Service
OL17003142W,Pie-plant pointers,OL7215935A,1935.0,United States. Department of Agriculture. Radio Service
OL17003524W,Summer cakes and cookies,OL7215935A,1936.0,United States. Department of Agriculture. Radio Service
OL17004854W,Questions and answers,OL7215935A,1939.0,United States. Department of Agriculture. Radio Service
OL17004880W,Questions and answers,OL7215935A,1938.0,United States. Department of Agriculture. Radio Service
OL17004881W,Clinic for cake-makers,OL7215935A,1939.0,United States. Department of Agriculture. Radio Service
OL17004915W,Cooking short cuts,OL7215935A,1939.0,United States. Department of Agriculture. Radio Service
OL17004930W,Easy as pie,OL19451A,2010.0,Cari Best
OL17004988W,Foods and cookery questions,OL7215935A,1938.0,United States. Department of Agriculture. Radio Service
OL17004990W,Sponge cakes,OL7215935A,1938.0,United States. Department of Agriculture. Radio Service
OL17005204W,Changing recipes,OL7215935A,1939.0,United States. Department of Agriculture. Radio Service
OL17005272W,Piecrust,OL7215935A,1939.0,United States. Department of Agriculture. Radio Service
OL17005280W,More interesting bread,OL7215935A,1939.0,United States. Department of Agriculture. Radio Service
OL17382853W,Comfort Pie,OL223468A,2012.0,Kathryn Hawkins
OL15148760W,Pat-a-cake,OL3067898A,1995.0,Rodney Bills
OL15073502W,The Metropolitan Bakery Cookbook,OL677551A,2003.0,James Barrett
OL15160850W,Hello Kitty's Sneaky Peeky Mystery,OL22315A,2003.0,Kim Ostrow
OL15039916W,Complete Cootie Book,OL39842A,1986.0,Mike Thaler
OL15030359W,Betty Crocker's holiday baking,OL27838A,1993.0,Betty Crocker
OL15030407W,Bisquick makes it easy,OL27838A,1997.0,Betty Crocker
OL15030416W,Easy oven meals,OL27838A,1973.0,Betty Crocker
OL15031197W,Local Breads,OL219304A,2007.0,Lauren Chattman
